Winner,White_Weighted_Value,Black_Weighted_Value,White_Centre_Weighted_Value,Black_Centre_Weighted_Value,White_King_Safety,Black_King_Safety,White_Piece_Count,Black_Piece_Count,White_Center_Piece_Count,Black_Center_Piece_Count,White_Opponent_Moves,Black_Opponent_Moves,White_Rook_Positions,White_Queen_Positions,White_Knight_Positions,White_King_Positions,White_Bishop_Positions,Black_Rook_Positions,Black_Queen_Positions,Black_Knight_Positions,Black_King_Positions,Black_Bishop_Positions
White,7,7,2,4,Y,N,6,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0
White,11,11,4,2,Y,N,8,8,3,2,0,0,0,0,0,0,0,0,0,0,6,6
Black,16,18,2,6,N,Y,9,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0
White,7,7,4,3,Y,N,4,4,2,2,0,0,5,0,0,0,0,5,0,0,5,0
White,21,20,4,2,Y,N,12,11,3,2,5,0,5,9,9,0,0,13,4,4,9,9
White,21,21,7,4,Y,N,12,12,3,3,4,0,4,4,0,0,13,10,9,0,5,10
White,16,14,6,3,Y,N,11,9,3,2,0,0,0,0,9,0,0,18,0,0,9,9
Black,14,15,1,5,N,Y,9,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0
White,18,20,1,4,Y,N,10,11,1,2,1,0,7,14,0,7,0,19,7,0,14,7
White,25,24,6,7,Y,N,15,14,4,3,0,0,3,3,4,0,12,21,5,0,9,17
White,19,19,3,5,N,N,12,12,2,3,4,0,2,0,5,6,2,4,0,0,3,12
Black,14,16,2,3,N,Y,9,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Black,17,18,2,3,N,Y,11,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0
White,26,25,9,5,Y,N,15,14,5,3,3,0,3,5,13,0,3,13,5,11,5,10
Black,8,8,5,4,N,Y,7,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0
Black,15,16,3,3,N,Y,9,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0
White,8,8,0,2,Y,N,4,5,0,1,0,0,4,0,0,0,0,0,0,0,2,0
Black,16,16,4,2,N,Y,9,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0
White,11,7,5,1,Y,N,8,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Black,8,9,3,1,N,Y,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Black,23,23,5,5,N,N,13,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0
White,22,22,6,4,Y,N,12,13,4,3,0,0,2,5,5,0,5,8,3,5,5,2
White,16,16,5,2,Y,N,11,11,4,2,5,0,5,0,0,0,5,18,0,5,4,0
Black,20,20,2,5,N,Y,12,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Black,11,11,2,5,N,Y,9,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0
White,19,18,4,1,Y,N,10,10,1,1,0,0,14,12,0,0,10,24,2,10,4,0
Black,13,15,1,4,N,Y,7,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0
White,13,13,4,3,Y,N,7,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0
White,18,18,1,6,Y,N,9,11,1,3,0,0,0,7,7,7,7,14,0,0,7,0
White,22,21,8,2,Y,N,13,13,4,2,0,0,0,3,3,0,0,6,3,0,3,3
White,21,22,1,3,Y,N,12,12,1,2,1,0,6,3,0,5,8,10,3,8,3,5
Black,17,18,7,3,N,Y,10,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0
White,19,18,6,7,Y,N,11,10,2,3,5,0,0,0,7,0,0,19,0,0,7,0
White,22,22,5,8,Y,N,13,13,3,6,2,0,0,2,0,0,13,24,4,0,11,16
Black,14,11,3,0,N,Y,9,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
White,9,8,3,1,Y,N,7,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0
White,5,5,3,2,Y,N,4,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Black,17,17,5,4,N,Y,10,10,4,3,0,0,0,0,0,0,0,0,0,0,0,0
White,23,21,2,4,Y,N,14,12,2,3,1,0,5,11,0,5,0,18,7,11,11,0
Black,11,11,2,3,N,Y,9,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0
Black,19,20,6,6,N,Y,12,13,4,4,0,0,0,0,0,0,0,0,0,0,0,0
White,16,5,1,3,Y,N,11,3,1,1,0,0,12,0,0,0,12,0,0,0,12,0
Black,20,22,3,6,N,Y,11,13,2,4,0,0,0,0,0,0,0,0,0,0,0,0
Black,20,20,0,3,N,Y,11,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Black,12,14,0,4,N,Y,7,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Black,18,22,7,9,N,Y,10,13,4,5,0,0,0,0,0,0,0,0,0,0,0,0
Black,25,26,3,4,N,N,15,15,3,3,0,0,0,0,0,0,0,0,0,0,0,0
Black,16,13,3,5,N,Y,8,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0
Black,25,26,6,4,N,Y,14,15,4,3,0,0,0,0,0,0,0,0,0,0,0,0
White,10,10,6,4,Y,N,7,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0
White,13,14,7,6,Y,N,8,9,4,3,0,0,0,0,0,0,0,5,5,0,5,0
White,11,11,2,7,Y,N,8,8,2,4,2,0,2,0,0,0,0,2,0,0,0,0
Black,9,9,2,2,N,N,6,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Black,3,5,0,3,N,Y,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
White,17,14,7,0,N,N,10,8,4,0,0,0,8,8,0,0,0,8,0,0,8,8
White,11,11,3,3,Y,N,7,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0
White,7,7,5,4,Y,N,4,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Black,11,13,5,1,N,Y,8,8,2,1,0,0,0,0,0,0,0,8,0,0,4,0
White,6,6,2,1,Y,N,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Black,11,11,6,5,N,Y,7,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Black,19,19,3,2,N,N,12,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Black,21,21,3,0,N,Y,13,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Black,19,21,2,7,N,Y,10,12,1,3,0,0,0,0,0,0,0,0,0,0,0,0
Black,16,16,5,3,N,Y,8,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Black,8,11,2,0,N,Y,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
White,19,19,4,3,Y,N,11,12,3,2,4,0,4,0,0,0,0,24,0,10,10,24
Black,10,10,5,2,N,Y,7,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Black,11,12,2,5,N,N,7,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0
White,26,26,11,6,Y,N,15,15,5,4,5,0,5,5,5,0,9,13,9,13,4,8
White,5,5,2,2,Y,N,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Black,22,21,4,3,N,Y,13,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0
Black,11,12,3,1,N,Y,9,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Black,13,12,3,1,N,Y,8,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Black,23,23,6,4,N,Y,13,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0
White,15,16,3,3,Y,N,10,10,2,2,0,0,2,0,0,0,0,4,0,0,2,4
White,24,24,3,3,Y,N,14,14,2,2,1,0,6,1,11,5,11,26,11,6,15,19
Black,8,8,0,6,N,Y,5,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0
White,16,16,8,8,Y,N,9,10,3,4,0,0,0,0,0,0,0,9,0,0,9,0
White,17,15,7,2,Y,N,9,8,3,2,0,0,8,4,0,8,8,12,0,4,12,8
Black,23,24,9,6,N,Y,13,14,4,4,0,0,0,0,0,0,0,0,0,0,0,0
White,25,25,5,4,Y,N,15,15,4,3,2,0,2,2,7,2,2,8,3,8,5,5
White,4,2,2,1,Y,N,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
White,25,23,8,6,Y,N,15,13,4,4,1,0,1,5,3,0,1,15,8,12,7,5
White,22,21,3,8,Y,N,12,12,2,4,3,0,0,3,11,8,11,28,17,9,14,11
White,23,23,6,8,Y,N,13,13,4,5,0,0,3,5,3,3,5,18,9,4,4,10
Black,16,19,4,2,N,Y,10,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0
White,20,17,2,1,Y,N,12,9,2,1,2,0,2,2,13,0,0,28,13,0,13,3
White,11,11,4,4,Y,N,6,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0
White,14,14,4,7,Y,N,8,8,2,3,0,0,3,3,0,0,0,3,3,0,3,0
White,13,12,2,7,Y,N,9,8,1,3,0,0,0,0,2,0,0,0,0,0,2,2
White,11,9,2,1,Y,N,8,7,1,1,0,0,0,0,0,0,7,7,0,0,7,0
Black,24,24,6,6,N,Y,14,14,3,4,0,0,0,0,0,0,0,0,0,0,0,0
Black,6,6,3,3,N,Y,6,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0
Black,17,17,7,3,N,N,10,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0
White,26,26,5,3,Y,N,15,15,3,2,1,0,6,1,11,5,6,32,14,32,18,18
White,15,16,4,3,Y,N,10,10,3,2,0,0,0,0,9,0,0,9,0,0,9,9
White,26,26,8,1,Y,N,15,15,5,1,0,0,1,1,1,0,2,13,5,8,7,12
Black,23,23,5,4,N,Y,14,14,4,4,0,0,0,0,0,0,0,0,0,0,0,0
Black,17,20,1,6,N,N,9,11,1,4,0,0,0,0,0,0,0,0,0,0,0,0
White,24,23,10,9,Y,N,14,13,5,4,5,0,5,0,10,0,0,18,5,4,4,13
White,16,14,6,4,Y,N,9,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Black,17,19,2,7,N,Y,9,11,2,4,0,0,0,0,0,0,0,0,0,0,0,0
White,17,14,5,0,Y,N,9,7,2,0,0,0,2,1,0,0,1,0,6,0,7,8
Black,15,16,2,8,N,Y,9,10,2,5,0,0,0,0,0,0,0,0,0,0,0,0
White,13,12,0,3,Y,N,8,7,0,1,0,0,0,11,0,0,0,22,0,0,0,0
Black,27,27,5,6,N,Y,16,16,4,4,0,0,0,0,0,0,0,0,0,0,0,0
Black,19,21,5,6,N,Y,11,12,3,4,0,0,0,0,0,0,0,0,0,0,0,0
White,16,13,0,7,Y,N,9,7,0,3,0,0,5,0,0,0,0,0,5,5,5,0
White,6,6,1,2,Y,N,4,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0
White,22,20,4,1,Y,N,13,11,3,1,0,0,1,3,1,0,4,8,4,0,3,8
White,22,22,2,8,Y,N,13,13,2,4,3,0,6,3,0,3,3,10,5,6,5,5
White,8,8,4,1,Y,N,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0
White,2,3,2,0,Y,N,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Black,20,20,4,4,N,Y,13,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0
Black,11,11,4,1,N,Y,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Black,11,14,7,1,N,Y,6,9,2,1,0,0,5,5,0,0,0,10,0,0,5,0
White,20,17,5,9,Y,N,11,9,3,5,0,0,5,7,0,5,7,9,7,0,7,7
White,15,15,4,9,Y,N,8,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0
White,18,18,4,6,Y,N,11,11,3,2,0,0,0,0,0,5,10,5,0,5,5,5
Black,12,12,4,7,N,Y,9,9,3,5,0,0,0,0,0,0,0,0,0,0,0,0
White,22,21,9,4,Y,N,13,12,4,2,4,0,4,4,4,0,0,8,8,0,4,8
Black,8,9,3,6,N,Y,5,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0
White,12,12,5,4,Y,N,9,9,5,3,0,0,0,0,0,0,0,0,0,0,0,0
White,23,23,4,4,Y,N,13,13,3,3,0,0,4,0,4,4,16,20,1,13,12,5
Black,7,10,1,2,N,Y,5,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0
White,26,25,8,5,Y,N,15,14,5,4,2,0,2,8,0,0,6,14,8,2,8,14
Black,20,21,5,7,N,Y,11,12,2,3,0,0,0,0,0,0,0,0,0,0,0,0
Black,9,9,5,2,N,Y,8,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0
White,8,9,0,6,Y,N,5,7,0,4,0,0,3,0,0,0,0,0,0,0,0,0
Black,18,20,10,3,N,N,10,11,4,2,0,0,0,0,0,0,0,0,0,0,0,0
Black,18,17,4,5,N,Y,12,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0
White,20,18,6,6,Y,N,11,10,2,3,0,0,0,1,1,0,1,1,0,0,1,1
White,21,20,9,7,Y,N,12,12,4,4,0,0,0,7,7,0,3,7,3,0,3,0
White,13,12,1,4,Y,N,8,9,1,4,0,0,0,0,0,0,0,0,0,0,0,0
White,21,23,10,4,Y,N,12,13,5,3,0,0,8,8,8,8,0,0,0,0,8,0
White,16,15,1,8,Y,N,9,9,1,3,0,0,0,7,0,4,0,4,11,0,11,7
Black,26,27,1,5,N,Y,15,16,1,4,0,0,0,0,0,0,0,0,0,0,0,0
Black,21,21,5,2,N,Y,12,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Black,24,24,7,2,N,Y,14,14,5,2,0,0,0,0,0,0,0,0,0,0,0,0
White,12,12,5,2,Y,N,9,8,4,2,0,0,0,0,6,0,0,12,0,0,0,0
Black,4,4,2,3,N,Y,4,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
Black,11,11,2,4,N,Y,7,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0
White,15,14,6,1,Y,N,10,9,3,1,5,0,0,0,0,0,0,5,0,0,5,0
Black,17,17,2,5,N,Y,10,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Black,10,9,4,1,N,Y,7,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
Black,21,21,2,3,N,Y,12,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Black,20,20,5,0,N,Y,11,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0
White,9,9,4,4,Y,N,7,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0
White,5,6,4,2,Y,N,3,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0
White,7,6,0,4,Y,N,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0
White,18,17,1,4,Y,N,12,10,1,2,0,0,7,0,2,7,7,11,0,9,9,2
Black,20,19,4,6,N,Y,11,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0
Black,19,23,3,3,N,Y,11,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Black,16,16,6,5,N,N,9,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0
Black,25,25,6,1,N,Y,14,14,4,1,0,0,0,0,0,0,0,0,0,0,0,0
Black,5,9,3,6,N,N,5,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0
White,8,7,2,4,Y,N,5,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0
Black,8,9,1,6,N,Y,6,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0
Black,21,21,5,4,N,Y,12,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0
Black,22,23,4,6,N,Y,12,13,2,4,0,0,0,0,0,0,0,0,0,0,0,0
Black,18,19,3,7,N,N,10,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0
White,23,22,7,3,Y,N,13,12,4,3,4,0,4,4,6,0,14,16,0,6,6,16
White,22,22,8,3,Y,N,13,13,4,2,0,0,0,0,0,0,0,0,0,0,0,0
Black,20,21,7,0,N,Y,11,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0
White,12,12,3,2,N,N,7,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0
White,7,7,3,3,Y,N,6,7,3,3,2,0,0,0,0,2,0,0,0,0,2,0
White,20,19,8,6,Y,N,12,11,5,3,0,0,0,0,0,0,0,0,0,0,0,0
White,23,23,9,3,Y,N,14,14,5,3,6,0,6,6,4,0,0,14,4,10,4,4
White,21,21,9,2,Y,N,12,12,4,2,0,0,5,5,5,0,0,10,0,0,5,0
White,6,5,3,2,Y,N,6,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0
White,2,2,0,1,Y,N,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Black,16,18,5,2,N,Y,11,11,4,2,0,0,0,0,0,0,0,0,0,0,0,0
White,19,17,9,4,Y,N,11,10,4,3,0,0,0,10,0,0,0,10,10,10,10,0
White,12,13,2,6,Y,N,8,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0
White,25,24,4,11,Y,N,15,14,3,5,0,0,9,2,7,2,7,14,9,7,9,7
White,13,15,7,3,N,N,7,8,4,1,9,0,0,9,9,0,0,9,9,0,9,0
Black,11,12,5,1,N,Y,6,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Black,20,21,6,2,N,Y,11,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Black,16,16,3,2,N,Y,11,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0
White,18,17,0,6,Y,N,10,10,0,3,0,0,0,9,0,0,0,18,8,0,9,0
Black,17,19,1,11,N,Y,9,10,1,5,0,0,0,0,0,0,0,0,0,0,0,0
White,5,5,3,3,Y,N,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
White,18,16,6,3,Y,N,10,8,3,2,7,0,7,0,7,0,0,7,7,7,7,0
Black,10,10,5,2,N,Y,8,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Black,17,19,2,6,N,Y,10,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0
White,22,22,3,2,Y,N,13,13,2,1,2,0,2,2,0,0,15,32,17,12,15,15
White,19,19,8,4,Y,N,11,11,4,3,0,0,0,0,0,0,0,12,0,0,6,0
White,20,19,7,2,Y,N,11,11,4,2,0,0,11,0,0,0,0,11,11,22,11,11
White,23,22,5,5,Y,N,14,13,4,4,0,0,7,0,0,7,0,7,7,0,0,7
White,11,11,0,0,N,N,6,7,0,0,12,0,12,0,0,12,0,24,0,0,12,0
White,24,24,8,3,Y,N,14,14,5,3,5,0,5,5,5,0,5,10,5,5,0,0
Black,8,8,0,2,N,Y,6,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0
White,19,19,4,5,Y,N,11,11,3,4,0,0,0,0,0,0,0,0,0,0,0,0
White,19,18,3,3,Y,N,11,10,3,3,4,0,4,16,0,4,4,28,4,0,16,12
Black,19,21,1,9,N,Y,11,12,1,4,0,0,0,0,0,0,0,0,0,0,0,0
White,13,12,7,4,Y,N,7,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Black,11,11,3,1,N,Y,7,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0
White,18,17,1,6,Y,N,10,9,1,2,0,0,0,0,0,0,0,10,5,0,5,0
Black,5,6,3,2,N,Y,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Black,18,18,9,7,N,Y,12,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0
Black,21,21,2,4,N,Y,12,12,2,3,0,0,0,0,0,0,0,0,0,0,0,0
Black,20,20,8,1,N,Y,11,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0
Black,17,16,7,0,N,Y,10,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Black,17,19,2,9,N,Y,9,11,1,5,0,0,0,0,0,0,0,0,0,0,0,0
White,9,10,3,3,Y,N,6,8,3,2,0,0,0,0,0,11,11,0,0,0,11,11
Black,12,13,8,3,N,Y,7,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0
White,24,24,1,2,Y,N,14,14,1,2,1,0,6,1,5,5,9,18,7,3,11,18
White,5,4,3,4,Y,N,5,4,3,4,0,0,0,0,0,0,0,0,0,0,4,0
White,24,24,6,3,Y,N,14,14,4,2,0,0,1,3,0,0,1,7,3,4,4,4
Black,17,16,5,4,N,Y,10,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0
White,13,12,2,8,Y,N,8,7,2,4,0,0,0,7,0,0,0,0,0,7,7,7
Black,13,14,8,4,N,Y,9,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0
White,19,18,7,1,Y,N,10,10,4,1,2,0,10,0,10,10,2,12,12,0,10,12
White,17,15,2,1,N,N,9,8,2,1,0,0,0,0,0,0,3,2,3,5,5,5
Black,14,15,3,0,N,Y,9,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Black,11,11,5,2,N,Y,8,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0
Black,18,21,9,3,N,Y,10,12,5,3,0,0,0,0,0,0,0,0,0,0,0,0
Black,13,15,2,7,N,Y,7,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0
Black,23,24,2,9,N,Y,13,13,1,4,0,0,0,0,0,0,0,0,0,0,0,0
Black,18,19,4,7,N,N,9,11,1,4,0,0,0,0,0,0,0,0,0,0,0,0
White,18,18,0,6,Y,N,10,11,0,3,4,0,4,4,0,4,4,5,0,10,1,0
Black,25,24,6,2,N,Y,14,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0
White,18,18,7,8,Y,N,11,11,5,5,0,0,0,0,0,0,0,0,0,0,0,0
Black,20,20,2,1,N,Y,12,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Black,16,16,6,7,N,Y,10,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0
White,17,18,1,7,Y,N,11,12,1,4,2,0,0,0,4,2,0,7,0,2,9,9
Black,9,10,1,0,N,Y,6,7,1,0,0,0,0,16,0,0,0,0,0,0,16,0
White,15,15,7,0,N,N,9,9,3,0,0,0,0,0,0,0,9,9,0,0,9,9
White,25,25,3,0,Y,N,14,14,2,0,0,0,8,3,5,5,10,20,9,18,5,19
White,8,7,1,4,N,N,6,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0
White,19,18,1,2,Y,N,11,10,1,1,2,0,2,2,11,0,0,26,0,0,11,0
White,17,17,3,4,Y,N,10,10,3,3,3,0,0,10,0,7,3,7,0,3,7,7
Black,23,24,5,6,N,Y,13,14,3,4,0,0,0,0,0,0,0,0,0,0,0,0
Black,13,15,4,3,N,Y,9,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0
White,14,12,4,2,Y,N,9,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Black,5,8,4,1,N,Y,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0
White,14,13,5,2,Y,N,9,8,3,1,6,0,0,0,0,0,6,12,0,0,6,0
White,24,24,4,5,Y,N,14,14,3,4,4,0,0,4,20,0,4,36,14,14,14,28
Black,17,19,6,0,N,Y,10,10,4,0,0,0,0,0,0,5,5,5,5,0,5,0
White,7,6,1,1,Y,N,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Black,5,6,2,0,N,Y,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
White,5,4,3,2,Y,N,5,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0
Black,15,16,0,6,N,Y,9,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0
White,19,19,2,4,Y,N,12,12,1,3,0,0,1,0,0,0,1,7,0,4,3,6
White,15,14,4,4,Y,N,9,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0
Black,19,16,6,6,N,N,11,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0
Black,13,15,6,1,N,Y,8,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0
White,26,25,6,3,Y,N,15,14,2,2,0,0,2,0,2,0,7,8,5,8,3,3
White,17,17,5,5,Y,N,11,11,3,3,0,0,2,0,7,0,7,9,0,7,0,7
White,16,15,2,3,Y,N,10,10,2,2,0,0,0,9,0,0,0,0,0,0,9,0
White,13,11,1,5,Y,N,7,7,1,4,0,0,0,0,0,0,0,0,0,0,0,0
White,20,19,4,4,Y,N,12,11,3,3,2,0,2,2,0,0,5,22,12,10,3,0
White,18,18,8,1,Y,N,10,10,3,1,0,0,0,0,0,0,0,14,7,7,7,0
Black,13,14,5,1,N,Y,8,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0
White,21,21,6,5,Y,N,12,12,2,3,0,0,0,0,12,0,2,24,2,12,12,10
White,16,16,3,2,Y,N,10,10,2,1,1,0,8,0,0,0,1,1,0,0,7,0
Black,15,17,1,10,N,Y,9,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0
Black,10,10,2,2,N,Y,7,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0
White,19,19,3,2,Y,N,10,10,2,1,0,0,0,0,0,4,9,18,4,0,13,4
White,10,6,6,1,N,N,7,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
White,5,5,2,2,Y,N,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Black,7,8,0,4,N,Y,5,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0
White,8,9,0,7,Y,N,4,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Black,6,7,3,6,N,Y,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0
Black,20,20,2,6,N,Y,11,12,1,4,0,0,0,0,0,0,0,0,0,0,0,0
Black,14,14,5,7,N,Y,9,9,3,4,0,0,0,0,0,0,0,0,0,0,0,0
White,18,17,4,1,Y,N,10,9,3,1,0,0,0,5,4,5,0,13,4,5,5,0
Black,17,17,8,1,N,Y,10,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0
Black,18,19,4,4,N,Y,10,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0
Black,22,22,5,6,N,Y,12,12,2,3,0,0,0,0,0,0,0,0,0,0,0,0
White,22,18,7,2,Y,N,13,9,4,1,5,0,5,5,0,0,0,5,5,0,0,5
Black,14,20,4,5,N,N,8,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0
White,16,14,7,1,Y,N,10,8,3,1,0,0,0,6,0,0,0,6,6,0,6,6
White,7,5,5,2,Y,N,6,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0
White,10,10,5,3,Y,N,6,6,3,1,0,0,14,0,0,0,0,14,0,0,0,0
Black,16,17,7,3,N,Y,10,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0
Black,22,23,5,5,N,Y,12,13,3,2,0,0,0,0,0,0,0,0,0,0,0,0
Black,19,19,5,6,N,Y,12,12,4,4,0,0,0,0,0,0,0,0,0,0,0,0
Black,6,6,3,4,N,Y,5,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0
White,21,21,4,8,Y,N,12,12,1,3,0,0,2,3,0,0,9,18,10,10,8,8
Black,16,17,0,7,N,Y,9,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0
White,26,26,8,3,Y,N,15,15,5,3,2,0,2,2,9,0,13,20,11,20,9,9
White,20,20,5,4,Y,N,11,11,2,2,0,0,6,6,0,10,14,14,10,10,14,8
Black,24,25,6,8,N,Y,14,15,4,4,0,0,0,0,0,0,0,0,0,0,0,0
White,10,7,1,2,Y,N,8,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Black,11,13,6,4,N,Y,8,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0
White,18,17,7,1,Y,N,12,11,5,1,0,0,0,0,0,6,0,6,0,6,6,0
Black,17,18,2,3,N,Y,9,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Black,14,16,3,1,N,Y,9,10,2,1,0,0,0,16,0,16,16,16,0,0,16,0
Black,7,7,5,3,N,Y,6,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0
